[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map_koh__init.txt, run1_Map_q_1.txt, , run1_Map_q_1.txt, 799, 9209, 7.98%, 799, 9209, 7.98%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map_koh__init.txt, run1_Map_q_2.txt, , run1_Map_q_2.txt, 48, 9960, 0.48%, 48, 9960, 0.48%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map_koh__init.txt, run1_Map_q_3.txt, , run1_Map_q_3.txt, 1293, 8714, 12.92%, 1293, 8714, 12.92%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map_koh__init.txt, run1_Map_q_4.txt, , run1_Map_q_4.txt, 264, 9744, 2.64%, 264, 9744, 2.64%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map_koh__init.txt, run1_Map_q_5.txt, , run1_Map_q_5.txt, 189, 9818, 1.89%, 189, 9818, 1.89%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map1_koh__init.txt, run1_Map1_q_1.txt, , run1_Map1_q_1.txt, 8522, 1482, 85.19%, 0, 0, 0.00%, 8522, 1482, 85.19%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map1_koh__init.txt, run1_Map1_q_2.txt, , run1_Map1_q_2.txt, 7420, 2587, 74.15%, 0, 0, 0.00%, 7420, 2587, 74.15%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map1_koh__init.txt, run1_Map1_q_3.txt, , run1_Map1_q_3.txt, 7609, 2397, 76.04%, 0, 0, 0.00%, 7609, 2397, 76.04%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map1_koh__init.txt, run1_Map1_q_4.txt, , run1_Map1_q_4.txt, 9138, 869, 91.32%, 0, 0, 0.00%, 9138, 869, 91.32%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map1_koh__init.txt, run1_Map1_q_5.txt, , run1_Map1_q_5.txt, 8982, 1025, 89.76%, 0, 0, 0.00%, 8982, 1025, 89.76%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map2_koh__init.txt, run1_Map2_q_1.txt, , run1_Map2_q_1.txt, 2953, 7055, 29.51%, 0, 0, 0.00%, 0, 0, 0.00%, 2953, 7055, 29.51%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map2_koh__init.txt, run1_Map2_q_2.txt, , run1_Map2_q_2.txt, 1755, 8252, 17.54%, 0, 0, 0.00%, 0, 0, 0.00%, 1755, 8252, 17.54%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map2_koh__init.txt, run1_Map2_q_3.txt, , run1_Map2_q_3.txt, 2644, 7364, 26.42%, 0, 0, 0.00%, 0, 0, 0.00%, 2644, 7364, 26.42%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map2_koh__init.txt, run1_Map2_q_4.txt, , run1_Map2_q_4.txt, 839, 9166, 8.39%, 0, 0, 0.00%, 0, 0, 0.00%, 839, 9166, 8.39%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map2_koh__init.txt, run1_Map2_q_5.txt, , run1_Map2_q_5.txt, 4182, 5826, 41.79%, 0, 0, 0.00%, 0, 0, 0.00%, 4182, 5826, 41.79%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map3_koh__init.txt, run1_Map3_q_1.txt, , run1_Map3_q_1.txt, 2504, 7504, 25.02%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 2504, 7504, 25.02%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map3_koh__init.txt, run1_Map3_q_2.txt, , run1_Map3_q_2.txt, 0, 10007, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 10007, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map3_koh__init.txt, run1_Map3_q_3.txt, , run1_Map3_q_3.txt, 4147, 5860, 41.44%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4147, 5860, 41.44%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map3_koh__init.txt, run1_Map3_q_4.txt, , run1_Map3_q_4.txt, 2701, 7307, 26.99%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 2701, 7307, 26.99%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map3_koh__init.txt, run1_Map3_q_5.txt, , run1_Map3_q_5.txt, 1892, 8115, 18.91%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 1892, 8115, 18.91%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map4_koh__init.txt, run1_Map4_q_1.txt, , run1_Map4_q_1.txt, 4689, 5318, 46.86%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4689, 5318, 46.86%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map4_koh__init.txt, run1_Map4_q_2.txt, , run1_Map4_q_2.txt, 6302, 3706, 62.97%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 6302, 3706, 62.97%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map4_koh__init.txt, run1_Map4_q_3.txt, , run1_Map4_q_3.txt, 5264, 4743, 52.60%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 5264, 4743, 52.60%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map4_koh__init.txt, run1_Map4_q_4.txt, , run1_Map4_q_4.txt, 7894, 2113, 78.88%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 7894, 2113, 78.88%, 0, 0, 0.00%, 
[Map4 Map4 Map4 Map4 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map4_koh__init.txt, run1_Map4_q_5.txt, , run1_Map4_q_5.txt, 6764, 3244, 67.59%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 6764, 3244, 67.59%, 0, 0, 0.00%, 

[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map5_koh__init.txt, run1_Map5_q_1.txt, , run1_Map5_q_1.txt, 4301, 5705, 42.98%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4301, 5705, 42.98%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map5_koh__init.txt, run1_Map5_q_2.txt, , run1_Map5_q_2.txt, 4707, 5301, 47.03%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4707, 5301, 47.03%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map5_koh__init.txt, run1_Map5_q_3.txt, , run1_Map5_q_3.txt, 3305, 6701, 33.03%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 3305, 6701, 33.03%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map5_koh__init.txt, run1_Map5_q_4.txt, , run1_Map5_q_4.txt, 3992, 6015, 39.89%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 3992, 6015, 39.89%, 
[Map5 Map5 Map5 Map5 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run1_Map5_koh__init.txt, run1_Map5_q_5.txt, , run1_Map5_q_5.txt, 4163, 5845, 41.60%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4163, 5845, 41.60%, 

[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map_koh__init.txt, run2_Map_q_1.txt, , run2_Map_q_1.txt, 2997, 7010, 29.95%, 2997, 7010, 29.95%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map_koh__init.txt, run2_Map_q_2.txt, , run2_Map_q_2.txt, 2176, 7832, 21.74%, 2176, 7832, 21.74%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map_koh__init.txt, run2_Map_q_3.txt, , run2_Map_q_3.txt, 3240, 6768, 32.37%, 3240, 6768, 32.37%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map_koh__init.txt, run2_Map_q_4.txt, , run2_Map_q_4.txt, 3598, 6410, 35.95%, 3598, 6410, 35.95%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map Map Map Map ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map_koh__init.txt, run2_Map_q_5.txt, , run2_Map_q_5.txt, 4436, 5572, 44.32%, 4436, 5572, 44.32%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map1_koh__init.txt, run2_Map1_q_1.txt, , run2_Map1_q_1.txt, 9396, 610, 93.90%, 0, 0, 0.00%, 9396, 610, 93.90%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map1_koh__init.txt, run2_Map1_q_2.txt, , run2_Map1_q_2.txt, 9589, 418, 95.82%, 0, 0, 0.00%, 9589, 418, 95.82%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map1_koh__init.txt, run2_Map1_q_3.txt, , run2_Map1_q_3.txt, 8202, 1804, 81.97%, 0, 0, 0.00%, 8202, 1804, 81.97%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map1_koh__init.txt, run2_Map1_q_4.txt, , run2_Map1_q_4.txt, 3866, 6141, 38.63%, 0, 0, 0.00%, 3866, 6141, 38.63%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map1 Map1 Map1 Map1 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map1_koh__init.txt, run2_Map1_q_5.txt, , run2_Map1_q_5.txt, 5173, 4834, 51.69%, 0, 0, 0.00%, 5173, 4834, 51.69%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map2_koh__init.txt, run2_Map2_q_1.txt, , run2_Map2_q_1.txt, 3182, 6824, 31.80%, 0, 0, 0.00%, 0, 0, 0.00%, 3182, 6824, 31.80%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map2_koh__init.txt, run2_Map2_q_2.txt, , run2_Map2_q_2.txt, 4497, 5509, 44.94%, 0, 0, 0.00%, 0, 0, 0.00%, 4497, 5509, 44.94%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map2_koh__init.txt, run2_Map2_q_3.txt, , run2_Map2_q_3.txt, 2377, 7631, 23.75%, 0, 0, 0.00%, 0, 0, 0.00%, 2377, 7631, 23.75%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map2_koh__init.txt, run2_Map2_q_4.txt, , run2_Map2_q_4.txt, 5701, 4305, 56.98%, 0, 0, 0.00%, 0, 0, 0.00%, 5701, 4305, 56.98%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map2 Map2 Map2 Map2 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map2_koh__init.txt, run2_Map2_q_5.txt, , run2_Map2_q_5.txt, 3335, 6672, 33.33%, 0, 0, 0.00%, 0, 0, 0.00%, 3335, 6672, 33.33%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 

[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map3_koh__init.txt, run2_Map3_q_1.txt, , run2_Map3_q_1.txt, 5965, 4041, 59.61%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 5965, 4041, 59.61%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map3_koh__init.txt, run2_Map3_q_2.txt, , run2_Map3_q_2.txt, 4623, 5385, 46.19%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 4623, 5385, 46.19%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map3_koh__init.txt, run2_Map3_q_3.txt, , run2_Map3_q_3.txt, 5887, 4119, 58.83%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 5887, 4119, 58.83%, 0, 0, 0.00%, 0, 0, 0.00%, 
[Map3 Map3 Map3 Map3 ], 2500, 0, False, 0.0001, 1, 0.01, 30, 30, 2, 0.5, 1, run2_Map3_koh__init.txt, run2_Map3_q_4.txt, , run2_Map3_q_4.txt, 5943, 4064, 59.39%, 0, 0, 0.00%, 0, 0, 0.00%, 0, 0, 0.00%, 5943, 4064, 59.39%, 0, 0, 0.00%, 0, 0, 0.00%, 
